"ROK","ICP","ICO","NACE"
2022,421470572,80837,"522100"
2022,421470612,24148032,"104100"
2022,421470702,49900871,"203000"
2022,421470712,27892638,"236300"
2022,421470722,25110161,"471100"
2022,421470812,26496178,"473000"
2022,421500022,44568703,"275200"
2022,421500052,60193531,"521000"
2022,421500062,60193531,"521000"
2022,421500102,49097881,"139200"
2022,421500142,44222441,"102000"
2022,421500172,49903071,"273200"
2022,421500222,62739204,"331200"
2022,421500242,49099451,"360000"
2022,421500262,29220,"329900"
2022,421500272,18383874,"853210"
2022,421500282,18383874,"853210"
2022,421500392,14803691,"108900"
2022,421500512,47307706,"022000"
2022,421500702,27140784,"152090"
2022,421570022,18383874,"853210"
2022,421570032,18383874,"853210"
2022,421570062,27325512,"452000"
2022,421570082,18383874,"853210"
2022,421600032,49099451,"360000"
2022,421600052,14864347,"012800"
2022,421600262,47287195,"015000"
2022,421600352,47309563,"015000"
2022,421600412,212423,"842300"
2022,421610222,25013718,"015000"
2022,421630672,47308834,"015000"
2022,421632292,14864347,"012800"
2022,421633172,212229,"108900"
2022,421633242,14864347,"012800"
2022,421633252,14864347,"012800"
2022,421633262,14864347,"012800"
2022,421633272,14864347,"012800"
2022,421633802,121622,"011100"
2022,421634962,47309563,"015000"
2022,421635852,212229,"108900"
2022,421643472,14864347,"012800"
2022,421643632,62063723,"256100"
2022,421643642,64651819,"236900"
2022,421643722,25479733,"467120"
2022,421643892,27578330,"293200"
2022,421643922,47309563,"015000"
2022,421643942,25940295,"244300"
2022,421643972,45308314,"471100"
2022,421644002,62242105,"421100"
2022,421644092,28512090,"462100"
2022,421644222,25110161,"471100"
2022,421670012,45148082,"462100"
2022,421670112,63145898,"236100"
2022,421670232,44628,"014600"
2022,421670282,29044189,"293200"
2022,510100042,526282,"451100"
2022,510100052,60278218,"015000"
2022,510100352,48267201,"107100"
2022,510100472,15890554,"473000"
2022,510100532,70698511,"853110"
2022,510100542,25479733,"467120"
2022,510100552,25479733,"467120"
2022,510100562,25479733,"467120"
2022,510100612,658251,"282400"
2022,510100622,658251,"282400"
2022,510100652,70695962,"853110"
2022,510100672,69797111,"841100"
2022,510100712,74200291,"551010"
2022,510100772,72050501,"842400"
2022,510100782,72050501,"842400"
2022,510100832,46709053,"081200"
2022,510100932,49099451,"360000"
2022,510100942,14451018,"853220"
2022,510100952,14451018,"853220"
2022,510100972,27096670,"081200"
2022,510100982,27096670,"081200"
2022,510101002,46711953,"293200"
2022,510101012,46711953,"293200"
2022,510101022,48282936,"872010"
2022,510101072,25096575,"101100"
2022,510101152,49864611,"853110"
2022,510101172,48283029,"853110"
2022,510101182,48283061,"853110"
2022,510101192,62237021,"855200"
2022,510101252,119407,"015000"
2022,510101342,49976796,"274000"
2022,510101412,527149,"281300"
2022,510101462,70888744,"842500"
2022,510101622,61537586,"467120"
2022,510101662,25403460,"467100"
2022,510101852,12076538,"422110"
2022,510101882,27268519,"383200"
2022,510101892,60470968,"475200"
2022,510101922,63146452,"412010"
2022,510101962,25137026,"236300"
2022,510101972,25028758,"381200"
2022,510102012,27096670,"081200"
2022,510102102,27327451,"383200"
2022,510102152,25110161,"471100"
2022,510102192,28674286,"383200"
2022,510102222,48304824,"161000"
2022,510102242,68425635,"161000"
2022,510170122,72745339,"873010"
2022,510170192,65648170,"021000"
2022,510170282,27315835,"293200"
2022,510170322,24679399,"351100"
2022,510170332,24679399,"351100"
2022,510170352,24684538,"353010"
2022,510170382,45148210,"462100"
2022,510170542,75045176,"931100"
2022,510170562,670081,"162300"
2022,510170572,28510011,"353010"
2022,510170582,28510011,"353010"
2022,510170592,28510011,"353010"
2022,510170622,24679399,"351100"
2022,510200892,61328952,"282200"
2022,510223542,64650391,"139200"
2022,510223552,46713158,"421100"
2022,510223692,60193531,"521000"
2022,510223822,25024698,"293100"
2022,510223832,45534187,"139600"
2022,510223932,27096670,"081200"
2022,510224092,25047507,"383200"
2022,510224102,27317757,"261100"
2022,510270062,25427504,"251100"
2022,510270112,29060109,"351100"
2022,510270122,24149225,"682000"
2022,510270242,27264491,"353010"
2022,510300172,70888744,"842500"
2022,510300212,15890554,"473000"
2022,510300262,49099451,"360000"
2022,510300442,62060856,"321300"
2022,510300492,12556,"231900"
2022,510300532,61539881,"353010"
2022,510300552,45193363,"293200"
2022,510300632,40230767,"467300"
2022,510300742,15890554,"473000"
2022,510300832,60252758,"853120"
2022,510300852,480835,"321200"
2022,510300882,49099434,"321300"
2022,510300932,64793303,"236300"
2022,510300992,63145936,"293200"
2022,510301002,69797111,"841100"
2022,510301012,15889173,"162300"
2022,510301032,25233009,"222900"
2022,510301042,49682563,"271200"
2022,510301062,25035223,"256100"
2022,510301092,69287244,"256100"
2022,510301122,829838,"861000"
2022,510301142,60193531,"521000"
2022,510301152,12556,"231900"
2022,510370042,40743187,"236300"
2022,510370052,47283106,"081100"
2022,510370062,60486414,"222900"
2022,510370162,28466021,"271100"
2022,510370182,25404385,"467500"
2022,510370212,43225381,"253000"
2022,510370232,41327535,"289900"
2022,510370262,28737016,"321100"
2022,510370282,25110161,"471100"
2022,510400032,45193363,"293200"
2022,510400072,60193531,"521000"
2022,510400092,61860042,"682020"
2022,510400192,45534357,"256100"
2022,510400272,68257244,"162300"
2022,510400342,26417251,"132000"
2022,510400362,47453711,"282500"
2022,510400412,85782,"873010"
2022,510400582,15045081,"473000"
2022,510400722,25281542,"353010"
2022,510400732,25281542,"353010"
2022,510400762,25945084,"015000"
2022,510401832,27470024,"131000"
2022,510401902,129224,"251100"
2022,510402052,25281542,"353010"
2022,510402062,27495884,"932900"
2022,510470012,49099451,"360000"
2022,510470042,15044572,"172100"
2022,510470132,25937278,"473000"
2022,510500112,18384048,"282900"
2022,510500182,61537250,"473000"
2022,510500262,79677,"910400"
2022,510500282,25022962,"932100"
2022,510500292,60193531,"521000"
2022,510500302,60193531,"521000"
2022,510500312,60193531,"521000"
2022,510500322,60193531,"521000"
2022,510500362,70994226,"491000"
2022,510500502,49099795,"432100"
2022,510500532,25414119,"253000"
2022,510500562,25479920,"161000"
2022,510500602,48265365,"256100"
2022,510500662,70932522,"872010"
2022,510500682,40231143,"205900"
2022,510500712,46708880,"861000"
2022,510500732,47309440,"473000"
2022,510500772,61535435,"812900"
2022,510500812,70983003,"853110"
2022,510500822,48292681,"256100"
2022,510500942,72742399,"853110"
2022,510500952,46747966,"853220"
2022,510501012,25025449,"682020"
2022,510501122,12556,"231900"
2022,510501222,27935311,"701000"
2022,510501262,49099451,"360000"
2022,510501272,15890554,"473000"
2022,510501282,15890554,"473000"
2022,510501312,42579,"682000"
2022,510501342,25016181,"853210"
2022,510501382,29271,"271100"
2022,510501442,46747885,"854200"
2022,510501572,43224679,"353010"
2022,510501592,43224679,"353010"
2022,510501632,64040364,"853110"
2022,510501702,46744924,"853110"
2022,510501732,43224679,"353010"
2022,510501832,49100327,"251100"
2022,510501842,14867869,"353000"
2022,510501852,14867869,"353000"
2022,510501902,70888744,"842500"
2022,510501912,47283106,"081100"
2022,510501952,25029673,"236400"
2022,510502032,64040445,"855200"
2022,510502052,25013092,"383200"
2022,510502122,45280479,"293200"
2022,510502132,25020854,"473000"
2022,510502142,46747737,"931100"
2022,510502202,61329738,"139600"
2022,510502502,27074081,"263000"
2022,510502562,12556,"231900"
2022,510502602,43224679,"353010"
2022,510502632,25018779,"251100"
2022,510502782,26450691,"463900"
2022,510502802,42579,"682000"
2022,510502812,46747885,"854200"
2022,510502822,46747885,"854200"
2022,510502832,46747885,"854200"
2022,510502952,40743187,"236300"
2022,510502982,25005731,"412020"
2022,510503132,26500370,"222900"
2022,510503152,46711392,"245400"
2022,510506312,6963,"843000"
2022,510506372,25137026,"236300"
2022,510506492,27302849,"222200"
2022,510506502,14867869,"353000"
2022,510506522,63473291,"471100"
2022,510506652,25431293,"960100"
2022,510506662,45308314,"471100"
2022,510506672,60470291,"812100"
2022,510570052,47784792,"451100"
2022,510570062,72050501,"842400"
2022,510570142,70932522,"872010"
2022,510570162,47116757,"551010"
2022,510570172,25413775,"257300"
2022,510570192,72050501,"842400"
2022,510570302,25432338,"282500"
2022,510570352,28714181,"682020"
2022,510570402,49099451,"360000"
2022,510570412,49435388,"475200"
2022,510570462,25443216,"256100"
2022,510570492,49823574,"473000"
2022,510570512,25421719,"289900"
2022,510570602,64049361,"101300"
2022,510570652,24738875,"612090"
2022,510570712,45148210,"462100"
2022,510570742,27892638,"236300"
2022,510570752,28746503,"421100"
2022,510570782,14805821,"471100"
2022,510570892,43224679,"353010"
2022,510570902,43224679,"353010"
2022,510571102,26446847,"351100"
2022,510571252,47311096,"293200"
2022,510571272,18385451,"256100"
2022,510571312,28750578,"383200"
2022,510571342,26182556,"682000"
2022,510571362,27264491,"353010"
2022,510571372,27164829,"353010"
2022,510571382,27164829,"353010"
2022,510571492,25023063,"222900"
2022,510600122,61860042,"682020"
2022,510600222,13479709,"741000"
2022,510600282,25479733,"467120"
2022,510600452,49864688,"853220"
2022,510600472,25001159,"353000"
2022,510600482,25001159,"353000"
2022,510600552,44222882,"172100"
2022,510600582,15181197,"245100"
2022,510600592,29343,"282400"
2022,510601722,49864653,"853110"
2022,510601752,70942692,"853110"
2022,510601782,62242652,"231300"
2022,510602092,49099451,"360000"
2022,510603282,28542673,"231300"
2022,510670012,43225551,"289900"
2022,510670032,28689453,"231200"
2022,510670052,18838014,"353010"
2022,510670062,49097415,"551010"
2022,510670132,25480022,"353010"
2022,510670162,25480022,"353010"
2022,510670322,66657024,"231300"
2022,510701092,528714,"853210"
2022,510701142,60933224,"310100"
2022,510701162,129178,"015000"
2022,510701182,27182037,"132000"
2022,510701302,15045111,"162300"
2022,510701312,64578585,"289900"
2022,510701372,27096670,"081200"
2022,510701412,62024132,"284900"
2022,510701452,47473291,"206000"
2022,510701512,69797111,"841100"
2022,510701632,25297473,"015000"
2022,510701792,15043151,"853220"
2022,510701802,61860042,"682020"
2022,510701902,25724304,"245300"
2022,510701912,25658042,"351100"
2022,510701992,40743187,"236300"
2022,510702002,27481875,"132000"
2022,510702112,49099451,"360000"
2022,510707232,25297473,"015000"
2022,510707422,27518418,"310900"
2022,510770012,72050501,"842400"
2022,510770102,60916826,"289200"
2022,510770152,42194920,"381100"
2022,510770182,856070,"853120"
2022,510770212,28793838,"351100"
2022,510770242,47906201,"081200"
2022,510770252,43224679,"353010"
2022,510800062,47770635,"464200"
2022,510800102,64053903,"353000"
2022,510800252,49099451,"360000"
2022,510800292,49823574,"473000"
2022,510800302,49823574,"473000"
2022,510800312,63144671,"353000"
2022,510800452,43256791,"853110"
2022,510800492,25459813,"682000"
2022,510800752,25030582,"256100"
2022,510800772,27176657,"551010"
2022,510800952,47468149,"493920"
2022,510800962,46710663,"234400"
2022,510801052,46710663,"234400"
2022,510870022,47785926,"321300"
2022,510900062,61860042,"682020"
2022,510900102,47284706,"257300"
2022,510900142,49284380,"282200"
2022,510900192,45534187,"139600"
2022,510900212,25259661,"353010"
2022,510900262,12556,"231900"
2022,510900282,12556,"231900"
2022,510900322,49823574,"473000"
2022,510900342,60111739,"289900"
2022,510900372,27096670,"081200"
2022,510900392,48152587,"323000"
2022,510900432,47282789,"181200"
2022,510900452,47780738,"222200"
2022,510900532,43224679,"353010"
2022,510900542,15890554,"473000"
2022,510900562,60276762,"108900"
2022,510900612,48267287,"682000"
2022,510900632,15045081,"473000"
2022,510900682,26011603,"110500"
2022,510900702,47455705,"259400"
2022,510900732,45538514,"473000"
2022,510900742,45538514,"473000"
2022,510900862,11090634,"682020"
2022,510900872,44564422,"172200"
2022,510900912,46710426,"162900"
2022,510901012,40232239,"106100"
2022,510901032,64827593,"259400"
2022,510901102,43224679,"353010"
2022,510901302,48171191,"682020"
2022,510901412,25958941,"900400"
2022,510901502,25035207,"110500"
2022,510901572,49099451,"360000"
2022,510901592,46504613,"259400"
2022,510901612,25263501,"494100"
2022,510901652,25763121,"281400"
2022,510970022,44684291,"161000"
2022,510970062,854999,"853220"
2022,510970072,75129507,"853220"
2022,510970152,27892638,"236300"
2022,510970202,15890554,"473000"
2022,510970212,27627691,"289900"
2022,511000052,70694982,"853110"
2022,511000062,25485121,"231900"
2022,511000102,46709347,"231900"
2022,511000172,25496697,"353000"
2022,511000182,25496697,"353000"
2022,511000212,25496697,"353000"
2022,511000222,25496697,"353000"
2022,511000272,60252766,"853220"
2022,511000372,25496697,"353000"
2022,511000382,25496697,"353000"
2022,511000392,25496697,"353000"
2022,511000402,25496697,"353000"
2022,511000412,25496697,"353000"
2022,511000422,25496697,"353000"
2022,511000432,25496697,"353000"
2022,511000492,25496697,"353000"
2022,511000502,25496697,"353000"
2022,511000512,46709347,"231900"
2022,511000802,25485636,"231900"
2022,511000852,47284609,"231900"
2022,520100022,60110244,"494100"
2022,520100032,60193531,"521000"
2022,520100082,15031110,"161000"
2022,520100112,25289853,"081100"
2022,520100122,25289853,"081100"
2022,520100132,25289853,"081100"
2022,520100142,48623679,"853120"
2022,520100252,25272632,"110500"
2022,520100302,25272837,"353000"
2022,520100312,25272837,"353000"
2022,520100322,25272837,"353000"
2022,520100332,25272837,"353000"
2022,520100342,25272837,"353000"
2022,520100362,25295381,"353000"
2022,520100372,25295381,"353000"
2022,520100392,45534276,"132000"
2022,520100412,63219107,"325000"
2022,520100422,48172928,"360000"
2022,520100472,47452901,"015000"
2022,520100542,48173282,"161000"
2022,520160452,26055996,"329900"
2022,520160472,15031110,"161000"
2022,520160482,45915857,"494100"
2022,520170012,62024922,"265100"
2022,520170022,46504303,"412020"
2022,520205852,60108657,"139600"
2022,520206292,25945114,"279000"
2022,520208882,60193531,"521000"
2022,520208912,60193531,"521000"
2022,520209022,48172812,"015000"
2022,520211272,60884762,"853120"
2022,520211612,46457682,"015000"
2022,520212142,25930818,"310900"
2022,520213272,60108657,"139600"
2022,520213332,60916761,"108400"
2022,520244532,25997599,"473000"
2022,520244652,42194920,"381100"
2022,520244722,13201085,"231200"
2022,520244892,32212,"471100"
2022,520270032,15886701,"289900"
2022,520270072,47468050,"014600"
2022,520270082,60914076,"360000"
2022,520300112,64825337,"162300"
2022,520300132,484016,"432900"
2022,520300172,45534187,"139600"
2022,520300182,45534187,"139600"
2022,520300272,75015366,"853110"
2022,520300292,63216485,"329900"
2022,520300372,26060710,"282200"
2022,520300432,30074,"329900"
2022,520300462,25479733,"467120"
2022,520300472,25989308,"212000"
2022,520300522,60154691,"853110"
2022,520300602,60916320,"015000"
2022,520300682,47451963,"721900"
2022,520300692,64827496,"289900"
2022,520370032,45534187,"139600"
2022,520370042,45534187,"139600"
2022,520370082,27460363,"014700"
2022,520370092,25929054,"682020"
2022,520370212,46504940,"109100"
2022,520370332,27478246,"910410"
2022,520370342,27892638,"236300"
2022,520370442,45308314,"471100"
2022,520370452,15024695,"245100"
2022,520400092,64789306,"015000"
2022,520400482,45534403,"132000"
2022,520400492,45534403,"132000"
2022,520400502,12958107,"351100"
2022,520400702,13583212,"872010"
2022,520400752,60193531,"521000"
2022,520400992,64792226,"015000"
2022,520401572,60113448,"292000"
2022,520401932,15030075,"107100"
2022,520403832,15890554,"473000"
2022,520404792,45534403,"132000"
2022,520404902,25282859,"353000"
2022,520404912,25282859,"353000"
2022,520404922,25282859,"353000"
2022,520404932,25282859,"353000"
2022,520405052,26214792,"131000"
2022,520409102,25282859,"353000"
2022,520409132,25282859,"353000"
2022,520409252,60109149,"360000"
2022,520409292,40743187,"236300"
2022,520409342,87998,"853210"
2022,520470032,46504940,"109100"
2022,520470062,64792226,"015000"
2022,520470082,28790774,"256100"
2022,520470122,25931415,"381100"
2022,520500352,64789730,"015000"
2022,520500472,48038687,"473000"
2022,520500542,49621769,"271100"
2022,520500552,63220113,"162900"
2022,520500582,46504940,"109100"
2022,520500602,46504940,"109100"
2022,520500622,60193531,"521000"
2022,520500632,60193531,"521000"
2022,520500742,61858501,"108900"
2022,520500792,579033,"873010"
2022,520500812,64809234,"873010"
2022,520500822,27461602,"022000"
2022,520500872,15062309,"256200"
2022,520500882,15061931,"452000"
2022,520500922,88404,"910200"
2022,520500942,63220482,"289900"
2022,520500952,70882525,"842500"
2022,520500962,62028413,"107100"
2022,520501032,25268406,"222300"
2022,520501102,64829201,"243300"
2022,520501112,27504689,"932900"
2022,520501142,60108606,"293200"
2022,520501152,60108606,"293200"
2022,520501162,60108606,"293200"
2022,520501172,25254049,"261100"
2022,520501192,61860042,"682020"
2022,520501352,49814869,"106100"
2022,520501432,48038687,"473000"
2022,520501472,25250582,"014700"
2022,520501502,45357366,"110500"
2022,520501512,75151545,"842400"
2022,520501522,75151545,"842400"
2022,520501562,49813692,"861000"
2022,520501602,25251261,"015000"
2022,520501642,15890554,"473000"
2022,520501652,15890554,"473000"
2022,520501802,47452846,"109100"
2022,520501812,64793303,"236300"
2022,520501842,25012746,"181200"
2022,520502022,25137026,"236300"
2022,520502122,123749,"015000"
2022,520502162,64829421,"015000"
2022,520502272,128112,"015000"
2022,520502502,25947672,"161000"
2022,520502602,15890554,"473000"
2022,520502612,49340875,"473000"
2022,520502642,70882525,"842500"
2022,520502712,75151545,"842400"
2022,520502792,25201859,"236100"
2022,520502872,27461211,"360000"
2022,520502922,27636224,"271100"
2022,520502932,25974955,"473000"
2022,520503002,26450691,"463900"
2022,520503082,25267213,"493100"
2022,520503152,25983491,"494100"
2022,520503252,25988565,"274000"
2022,520503302,26429471,"221900"
2022,520503372,49623877,"382100"
2022,520503392,45308314,"471100"
2022,520503422,49339966,"245400"
2022,520503432,64826163,"234400"
2022,520503452,64829413,"201500"
2022,520503462,26003503,"256100"
2022,520503652,25267817,"256200"
2022,520503702,25110161,"471100"
2022,520570032,29060109,"351100"
2022,520570042,29060109,"351100"
2022,520570052,29060109,"351100"
2022,520570062,29060109,"351100"
2022,520570072,26207451,"467100"
2022,520570242,60108151,"451100"
2022,520570252,64949681,"612030"
2022,520570262,64949681,"612030"
2022,520570292,48172154,"322000"
2022,520570322,27536416,"452000"
2022,520570382,25250582,"014700"
2022,520570412,25940350,"011100"
2022,520570492,47473860,"203000"
2022,520570502,26496178,"473000"
2022,520570512,62024078,"205990"
2022,520570552,25994182,"383200"
2022,520570582,25278924,"451100"
2022,520570592,26003503,"256100"
2022,520570602,46356118,"014600"
2022,520570622,580309,"162300"
2022,520570652,27892638,"236300"
2022,520570662,27892638,"236300"
2022,520570812,42195497,"494100"
2022,520570832,25458485,"683200"
2022,520570842,25280350,"015000"
2022,520570872,48153991,"015000"
2022,520570922,60108088,"332000"
2022,520570972,45308314,"471100"
2022,520571022,15890554,"473000"
2022,520571032,14504031,"103100"
2022,520571042,27834972,"431200"
2022,520571082,25936379,"162400"
2022,520600082,45536104,"351100"
2022,520600122,25289799,"353000"
2022,520600132,25289799,"353000"
2022,520600142,25289799,"353000"
2022,520600152,25289799,"353000"
2022,520600162,25289799,"353000"
2022,520600182,25289799,"353000"
2022,520600222,60112352,"960300"
2022,520600232,47450720,"109200"
2022,520600242,63191008,"162300"
2022,520600362,87815,"853210"
2022,520600372,87815,"853210"
2022,520600492,126365,"015000"
2022,520600562,45534187,"139600"
2022,520600592,44947429,"212000"
2022,520600782,64829413,"201500"
2022,520641332,25262173,"222200"
2022,520641392,25702556,"351200"
2022,520670082,64829413,"201500"
2022,520700252,46504834,"861000"
2022,520700362,60193531,"521000"
2022,520700422,62024922,"265100"
2022,520700492,63999447,"325000"
2022,520700502,169668,"282400"
2022,520700582,15056619,"329900"
2022,520700602,48993671,"473000"
2022,520700632,70882525,"842500"
2022,520700662,18838014,"353010"
2022,520700702,44792247,"289200"
2022,520700782,25276522,"222900"
2022,520700832,67453520,"473000"
2022,520700852,48168408,"101100"
2022,520701082,15056481,"383200"
2022,520701112,49823574,"473000"
2022,520701122,49823574,"473000"
2022,520701182,48133990,"841100"
2022,520701332,60109149,"360000"
2022,520701342,25251724,"015000"
2022,520701652,64259374,"494100"
2022,520702012,45308314,"471100"
2022,520702152,25610562,"279000"
2022,520702182,64259374,"494100"
2022,520702242,25110161,"471100"
2022,520702262,64793303,"236300"
2022,520702472,70889783,"873010"
2022,520702522,60193531,"521000"
2022,520702532,64814467,"381100"
2022,520702712,28762860,"222300"
2022,520770052,28776658,"683200"
2022,520770062,28776658,"683200"
2022,520770072,28776658,"683200"
2022,520770082,28776658,"683200"
2022,520770092,28776658,"683200"
2022,520770102,28776658,"683200"
2022,520770142,46504940,"109100"
2022,520770152,46504940,"109100"
2022,520770172,25280481,"015000"
2022,520770182,26121603,"332000"
2022,520770212,64814467,"381100"
2022,520770222,24149225,"682000"
2022,520806102,275468,"841100"
2022,520806122,275468,"841100"
2022,520806442,25203100,"351100"
2022,520807412,42196451,"022000"
2022,520808392,48173215,"015000"
2022,520808902,60193531,"521000"
2022,520808922,60193531,"521000"
2022,520809582,25917536,"015000"
2022,520811002,275468,"841100"
2022,520812062,49023039,"161000"
2022,520812402,275468,"841100"
2022,520812642,275468,"841100"
2022,520813012,15040518,"682000"
2022,520813032,25203100,"351100"
2022,520813052,25203100,"351100"
2022,520813062,25203100,"351100"
2022,520813072,25203100,"351100"
2022,520813142,18838014,"353010"
2022,520813302,60498021,"879000"
2022,520814042,60917903,"016300"
2022,520814192,25502247,"081200"
2022,520870012,26060701,"162400"
2022,520870072,60914076,"360000"
2022,520870082,60914076,"360000"
2022,520900082,49245589,"452000"
2022,520900192,45535299,"101300"
2022,520900682,126365,"015000"
2022,520900702,126365,"015000"
2022,520900722,126365,"015000"
2022,520901092,48155764,"310900"
2022,520901182,272680,"841100"
2022,520902052,45535175,"181200"
2022,520902102,45537933,"133000"
2022,520902132,45539944,"139200"
2022,520902192,48172928,"360000"
2022,520902232,46505083,"107100"
2022,520902242,64829413,"201500"
2022,520902252,46509372,"141400"
2022,520902712,70987262,"853110"
2022,520902722,70987262,"853110"
2022,520902762,60193531,"521000"
2022,520902812,15046753,"256100"
2022,520903222,46504940,"109100"
2022,520903692,60110244,"494100"
2022,520903792,48151548,"682020"
2022,520903952,15890554,"473000"
2022,520903992,25479733,"467120"
2022,520904772,63221152,"289200"
2022,520904792,44012373,"471100"
2022,520904802,25479733,"467120"
2022,520905102,655708,"256100"
2022,520905322,48171158,"256200"
2022,520905342,48171158,"256200"
2022,520905472,25072129,"271100"
2022,520905572,71193952,"873010"
2022,520905622,45537232,"467300"
2022,520905672,25931857,"221900"
2022,520925112,25110161,"471100"
2022,520947452,47452561,"259900"
2022,520947472,75151545,"842400"
2022,520947512,13540530,"473000"
2022,520947532,49283880,"221900"
2022,520947542,45536163,"310900"
2022,520947572,15046761,"494100"
2022,520947622,30066,"293200"
2022,520947632,25931857,"221900"
2022,520970032,25262173,"222200"
2022,520970182,25994182,"383200"
2022,520970192,27466663,"259300"
2022,520970242,46509950,"281200"
2022,520970302,25512455,"353010"
2022,520970322,62497731,"109200"
2022,520970342,126918,"015000"
2022,520990402,27466663,"259300"
2022,520990462,26491826,"281500"
2022,520990492,27527018,"682000"
2022,520990542,25940295,"244300"
2022,521000042,271926,"841100"
2022,521000052,70890072,"853110"
2022,521000062,49305620,"853110"
2022,521000142,49241290,"110500"
2022,521000222,11039451,"412000"
2022,521000392,15055256,"853220"
2022,521000602,46504826,"265100"
2022,521000722,40743187,"236300"
2022,521000732,60109149,"360000"
2022,521070022,18825869,"212000"
2022,521070042,45534799,"259300"
2022,521070082,64789560,"015000"
2022,521100092,528366,"931100"
2022,521100152,47450428,"172100"
2022,521100172,46524207,"949930"
2022,521100182,48133990,"841100"
2022,521100202,27471454,"353000"
2022,521100212,27471454,"353000"
2022,521100272,29785,"203000"
2022,521100382,48171158,"256200"
2022,521100392,75151545,"842400"
2022,521100472,25290339,"259400"
2022,521100482,27514391,"256100"
2022,521100502,27471454,"353000"
2022,521100542,49815881,"181200"
2022,521100552,27471454,"353000"
2022,521170032,27471454,"353000"
2022,521170062,48172928,"360000"
2022,521170112,25295560,"015000"
2022,521200142,60740493,"467120"
2022,521200152,61222836,"873010"
2022,521200172,62690221,"853120"
2022,521200492,87751,"853210"
2022,521200602,579025,"872010"
2022,521200642,25479733,"467120"
2022,521200742,49333488,"011100"
2022,521201032,25978438,"015000"
2022,521201332,25935429,"221900"
2022,521201342,268950,"841100"
2022,521213622,26176742,"251200"
2022,521270022,27264491,"353010"
2022,521270062,46504940,"109100"
2022,521270092,27264491,"353010"
2022,521270152,25978438,"015000"
2022,521270172,27264491,"353010"
2022,521300072,27482821,"259300"
2022,521300112,25947672,"161000"
2022,521300132,25930133,"353000"
2022,521300182,70979936,"853110"
2022,521300202,62061003,"353010"
2022,521300222,62061003,"353010"
2022,521300252,62061003,"353010"
2022,521300272,25928821,"284100"
2022,521300282,25986520,"256100"
2022,521300342,15061205,"107100"
2022,521300442,49282280,"110700"
2022,521300452,27479943,"255000"
2022,521300462,42883911,"151100"
2022,521300512,75137011,"854100"
2022,521300542,25289756,"473000"
2022,521300702,20478,"841100"
2022,521300712,42196868,"421100"
2022,521300792,26746573,"412000"
2022,521300992,64825418,"015000"
2022,521301162,42196868,"421100"
2022,521301172,60112981,"353010"
2022,521301212,63216671,"108500"
2022,521301222,27482839,"259300"
2022,521301332,40743187,"236300"
2022,521301392,45308314,"471100"
2022,521370022,46349219,"521000"
2022,521370042,47452544,"293200"
2022,521370112,42885396,"281500"
2022,521370132,28802055,"551010"
2022,521370262,70882525,"842500"
2022,521370292,48171701,"011100"
2022,521370322,60913436,"015000"
2022,521370352,25947672,"161000"
2022,521370412,48173291,"015000"
2022,521400062,25916581,"251100"
2022,521400762,61248177,"293100"
2022,521401252,27096670,"081200"
2022,521401262,26154200,"551010"
2022,521403062,43463151,"234400"
2022,521404432,195201,"869090"
2022,521405032,49823574,"473000"
2022,521405042,49823574,"473000"
2022,521406142,60108711,"360000"
2022,521406372,25944967,"309100"
2022,521406382,46505601,"139500"
2022,521406502,60108924,"236100"
2022,521406552,75151545,"842400"
2022,521406562,44012373,"471100"
2022,521406582,45534187,"139600"
2022,521406602,46505083,"107100"
2022,521406612,25970640,"473000"
2022,521406642,45534187,"139600"
2022,521406672,60193531,"521000"
2022,521406812,70994226,"491000"
2022,521406822,25479733,"467120"
2022,521406992,25658042,"351100"
2022,521407012,46506306,"381100"
2022,521407142,27497674,"181200"
2022,521407152,64793303,"236300"
2022,521407182,47455403,"271200"
2022,521407352,25110161,"471100"
2022,521407362,46508465,"289400"
2022,521407402,25277839,"439100"
2022,521470062,268577,"271100"
2022,521470092,46504940,"109100"
2022,521470222,46508465,"289400"
2022,521470262,47455403,"271200"
2022,521470342,24738875,"612090"
2022,521470352,45308314,"471100"
2022,521470382,25291041,"292000"
2022,521500012,45534161,"473000"
2022,521500062,25479733,"467120"
2022,521500092,194891,"873010"
2022,521500152,60108878,"551010"
2022,521500162,60108151,"451100"
2022,521500212,47452498,"281200"
2022,521500232,65411099,"551010"
2022,521500262,48173029,"236400"
2022,521500272,48173029,"236400"
2022,521500282,48173029,"236400"
2022,521500302,48173029,"236400"
2022,521500492,27176657,"551010"
2022,521500622,195201,"869090"
2022,521500662,88455,"910400"
2022,521500792,67779999,"841100"
2022,521500812,70947163,"853110"
2022,521501022,42934273,"471100"
2022,521501162,47468378,"015000"
2022,521501172,25658042,"351100"
2022,521501252,27504778,"251100"
2022,521501302,26207451,"467100"
2022,521501342,64793303,"236300"
2022,521501382,49099451,"360000"
2022,521570032,268577,"271100"
2022,521570072,28777018,"682000"
2022,521570152,25994182,"383200"
2022,521570182,47116757,"551010"
2022,521570192,28784227,"015000"
2022,521570202,27537811,"172300"
2022,521570332,28796420,"181200"
2022,521570342,65717520,"433400"
2022,530100012,60193531,"521000"
2022,530100022,70994226,"491000"
2022,530100112,47115921,"422200"
2022,530100122,49314670,"853120"
2022,530100202,48038687,"473000"
2022,530100222,29807,"281300"
