"ROK","ICP","TYP","FUEL_NAME"
2023,310104852,"TECHN","dřevní biomasa"
2023,310200332,"TECHN","zemní plyn"
2023,310200472,"TECHN","zemní plyn"
2023,310200962,"TECHN","zemní plyn"
2023,310202922,"TECHN","zemní plyn"
2023,310270592,"TECHN","propan, butan a jejich směsi"
2023,310270602,"TECHN","zemní plyn"
2023,310301872,"TECHN","zemní plyn"
2023,310470122,"TECHN","dřevní biomasa"
2023,310500232,"TECHN","zemní plyn"
2023,310501502,"TECHN","zemní plyn"
2023,310501632,"TECHN","zemní plyn"
2023,310501732,"TECHN","bioplyn"
2023,310570302,"TECHN","bioplyn"
2023,310800032,"TECHN","zemní plyn"
2023,310800072,"TECHN","zemní plyn"
2023,310870102,"TECHN","zemní plyn"
2023,310970122,"TECHN","bioplyn"
2023,311033412,"TECHN","zemní plyn"
2023,311033412,"TECHN","dřevní biomasa"
2023,311033412,"TECHN","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,311070242,"TECHN","bioplyn"
2023,311070252,"TECHN","bioplyn"
2023,311100452,"TECHN","zemní plyn"
2023,311170212,"TECHN","nafta"
2023,311200662,"TECHN","zemní plyn"
2023,311200702,"TECHN","zemní plyn"
2023,311220752,"TECHN","zemní plyn"
2023,311220792,"TECHN","zemní plyn"
2023,311250762,"TECHN","propan, butan a jejich směsi"
2023,311270212,"TECHN","propan, butan a jejich směsi"
2023,311270252,"TECHN","zemní plyn"
2023,311270662,"TECHN","bioplyn"
2023,311270712,"TECHN","zemní plyn"
2023,311270752,"TECHN","zemní plyn"
2023,311300282,"TECHN","propan, butan a jejich směsi"
2023,311311162,"TECHN","zemní plyn"
2023,311370072,"TECHN","propan, butan a jejich směsi"
2023,311404132,"TECHN","zemní plyn"
2023,311407092,"TECHN","zemní plyn"
2023,311440872,"TECHN","zemní plyn"
2023,311440882,"TECHN","zemní plyn"
2023,319900592,"TECHN","zemní plyn"
2023,319900842,"TECHN","zemní plyn"
2023,320100102,"TECHN","zemní plyn"
2023,320100302,"TECHN","zemní plyn"
2023,320170042,"TECHN","bioplyn"
2023,320200772,"TECHN","zemní plyn"
2023,320200962,"TECHN","zemní plyn"
2023,320202832,"TECHN","zemní plyn"
2023,320203552,"TECHN","zemní plyn"
2023,320203622,"TECHN","dřevní biomasa"
2023,320402252,"TECHN","zemní plyn"
2023,320402452,"TECHN","zemní plyn"
2023,320501272,"TECHN","zemní plyn"
2023,320501342,"TECHN","dřevní biomasa"
2023,320602172,"TECHN","zemní plyn"
2023,320802412,"TECHN","zemní plyn"
2023,320804252,"TECHN","zemní plyn"
2023,320806082,"TECHN","zemní plyn"
2023,320807982,"TECHN","zemní plyn"
2023,320808552,"TECHN","zemní plyn"
2023,320870012,"TECHN","zemní plyn"
2023,320870402,"TECHN","zemní plyn"
2023,320901922,"TECHN","zemní plyn"
2023,320904572,"TECHN","zemní plyn"
2023,320904912,"TECHN","zemní plyn"
2023,320905542,"TECHN","zemní plyn"
2023,320905802,"TECHN","zemní plyn"
2023,320970932,"TECHN","zemní plyn"
2023,320971202,"TECHN","zemní plyn"
2023,320971292,"TECHN","nafta"
2023,321007842,"TECHN","zemní plyn"
2023,321007962,"TECHN","zemní plyn"
2023,321008032,"TECHN","dřevní biomasa"
2023,321170162,"TECHN","zemní plyn"
2023,321250052,"TECHN","zemní plyn"
2023,321400112,"TECHN","dřevní biomasa"
2023,321449082,"TECHN","dřevní biomasa"
2023,321470482,"TECHN","zemní plyn"
2023,321504502,"TECHN","zemní plyn"
2023,410101082,"TECHN","zemní plyn"
2023,410200422,"TECHN","zemní plyn"
2023,410200422,"TECHN","neurčeno"
2023,410200432,"TECHN","zemní plyn"
2023,410200442,"TECHN","zemní plyn"
2023,410201582,"TECHN","zemní plyn"
2023,410212792,"TECHN","zemní plyn"
2023,410270512,"TECHN","neurčeno"
2023,410300482,"TECHN","zemní plyn"
2023,410301442,"TECHN","zemní plyn"
2023,410301452,"TECHN","zemní plyn"
2023,410301592,"TECHN","zemní plyn"
2023,410302102,"TECHN","propan, butan a jejich směsi"
2023,410302282,"TECHN","zemní plyn"
2023,410304152,"TECHN","zemní plyn"
2023,410400392,"TECHN","zemní plyn"
2023,410512552,"TECHN","zemní plyn"
2023,410701762,"TECHN","zemní plyn"
2023,410701842,"TECHN","zemní plyn"
2023,410701922,"TECHN","zemní plyn"
2023,410702202,"TECHN","zemní plyn"
2023,410702252,"TECHN","zemní plyn"
2023,410702412,"TECHN","zemní plyn"
2023,420104222,"TECHN","zemní plyn"
2023,420200522,"TECHN","zemní plyn"
2023,420270132,"TECHN","zemní plyn"
2023,420301732,"TECHN","zemní plyn"
2023,420301752,"TECHN","zemní plyn"
2023,420305072,"TECHN","propan, butan a jejich směsi"
2023,420370052,"TECHN","zemní plyn"
2023,420400172,"TECHN","zemní plyn"
2023,420400742,"TECHN","zemní plyn"
2023,420500392,"TECHN","zemní plyn"
2023,420601522,"TECHN","zemní plyn"
2023,420770022,"TECHN","zemní plyn"
2023,420900242,"TECHN","zemní plyn"
2023,420900372,"TECHN","zemní plyn"
2023,420901442,"TECHN","propan, butan a jejich směsi"
2023,420902052,"TECHN","zemní plyn"
2023,421000292,"TECHN","zemní plyn"
2023,421070022,"TECHN","zemní plyn"
2023,421300642,"TECHN","zemní plyn"
2023,421300692,"TECHN","zemní plyn"
2023,421301072,"TECHN","zemní plyn"
2023,421302122,"TECHN","zemní plyn"
2023,421302862,"TECHN","zemní plyn"
2023,421302892,"TECHN","zemní plyn"
2023,421370032,"TECHN","zemní plyn"
2023,421370432,"TECHN","zemní plyn"
2023,421370802,"TECHN","zemní plyn"
2023,421400522,"TECHN","zemní plyn"
2023,421610222,"TECHN","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,421670232,"TECHN","nafta"
2023,421670232,"TECHN","zemní plyn"
2023,421670282,"TECHN","zemní plyn"
2023,510100042,"TECHN","zemní plyn"
2023,510100352,"TECHN","zemní plyn"
2023,510100622,"TECHN","zemní plyn"
2023,510100832,"TECHN","zemní plyn"
2023,510100832,"TECHN","propan, butan a jejich směsi"
2023,510101342,"TECHN","zemní plyn"
2023,510200892,"TECHN","zemní plyn"
2023,510400222,"TECHN","dřevní biomasa"
2023,510500532,"TECHN","zemní plyn"
2023,510500772,"TECHN","zemní plyn"
2023,510500822,"TECHN","propan, butan a jejich směsi"
2023,510501952,"TECHN","zemní plyn"
2023,510503152,"TECHN","zemní plyn"
2023,510570302,"TECHN","zemní plyn"
2023,510600222,"TECHN","zemní plyn"
2023,510600582,"TECHN","zemní plyn"
2023,510670032,"TECHN","zemní plyn"
2023,510800962,"TECHN","zemní plyn"
2023,510900192,"TECHN","zemní plyn"
2023,510900702,"TECHN","zemní plyn"
2023,510900912,"TECHN","dřevní biomasa"
2023,510901032,"TECHN","zemní plyn"
2023,511000062,"TECHN","zemní plyn"
2023,511000102,"TECHN","vodík"
2023,511000102,"TECHN","propan, butan a jejich směsi"
2023,511000512,"TECHN","zemní plyn"
2023,511000512,"TECHN","propan, butan a jejich směsi"
2023,511000512,"TECHN","vodík"
2023,511000802,"TECHN","zemní plyn"
2023,520100412,"TECHN","zemní plyn"
2023,520300432,"TECHN","jiné kapalné palivo"
2023,520300682,"TECHN","zemní plyn"
2023,520370032,"TECHN","zemní plyn"
2023,520370042,"TECHN","zemní plyn"
2023,520370212,"TECHN","zemní plyn"
2023,520400992,"TECHN","zemní plyn"
2023,520470032,"TECHN","zemní plyn"
2023,520500582,"TECHN","zemní plyn"
2023,520500602,"TECHN","zemní plyn"
2023,520502712,"TECHN","zemní plyn"
2023,520570242,"TECHN","zemní plyn"
2023,520570322,"TECHN","zemní plyn"
2023,520570412,"TECHN","zemní plyn"
2023,520570602,"TECHN","nafta"
2023,520570602,"TECHN","zemní plyn"
2023,520570622,"TECHN","plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
2023,520570842,"TECHN","bioplyn"
2023,520571032,"TECHN","zemní plyn"
2023,520600222,"TECHN","zemní plyn"
2023,520700702,"TECHN","zemní plyn"
2023,520770142,"TECHN","zemní plyn"
2023,520770152,"TECHN","zemní plyn"
2023,520770172,"TECHN","zemní plyn"
2023,520900192,"TECHN","dřevní biomasa"
2023,520900702,"TECHN","propan, butan a jejich směsi"
2023,520900722,"TECHN","zemní plyn"
2023,520902812,"TECHN","zemní plyn"
2023,520903222,"TECHN","zemní plyn"
2023,520947492,"TECHN","zemní plyn"
2023,521201032,"TECHN","zemní plyn"
2023,521300072,"TECHN","zemní plyn"
2023,521300112,"TECHN","rašelina"
2023,521403062,"TECHN","zemní plyn"
2023,521500162,"TECHN","zemní plyn"
2023,521500212,"TECHN","zemní plyn"
2023,521500302,"TECHN","zemní plyn"
2023,530100842,"TECHN","zemní plyn"
2023,530200102,"TECHN","zemní plyn"
2023,530270212,"TECHN","zemní plyn"
2023,530300802,"TECHN","zemní plyn"
2023,530400782,"TECHN","zemní plyn"
2023,530401442,"TECHN","zemní plyn"
2023,530401512,"TECHN","zemní plyn"
2023,530401562,"TECHN","propan, butan a jejich směsi"
2023,530402402,"TECHN","bioplyn"
2023,530402602,"TECHN","zemní plyn"
2023,530402732,"TECHN","zemní plyn"
2023,530486472,"TECHN","jiné pevné palivo"
2023,530486922,"TECHN","zemní plyn"
2023,530600492,"TECHN","zemní plyn"
2023,530770212,"TECHN","zemní plyn"
2023,530800672,"TECHN","zemní plyn"
2023,530801742,"TECHN","kalový plyn"
2023,530900662,"TECHN","zemní plyn"
2023,530903302,"TECHN","zemní plyn"
2023,530905962,"TECHN","zemní plyn"
2023,530906002,"TECHN","zemní plyn"
2023,530906602,"TECHN","zemní plyn"
2023,530970082,"TECHN","zemní plyn"
2023,530970332,"TECHN","zemní plyn"
2023,530970362,"TECHN","zemní plyn"
2023,530970582,"TECHN","zemní plyn"
2023,530981822,"TECHN","zemní plyn"
2023,530981842,"TECHN","zemní plyn"
2023,531000332,"TECHN","bioplyn"
2023,531100562,"TECHN","zemní plyn"
2023,531100642,"TECHN","zemní plyn"
2023,531170252,"TECHN","zemní plyn"
2023,531201022,"TECHN","zemní plyn"
2023,531201202,"TECHN","zemní plyn"
2023,531201542,"TECHN","zemní plyn"
2023,531201592,"TECHN","zemní plyn"
2023,531270172,"TECHN","zemní plyn"
2023,531270382,"TECHN","zemní plyn"
2023,531400672,"TECHN","zemní plyn"
2023,531401182,"TECHN","zemní plyn"
2023,531470012,"TECHN","hnědé uhlí prachové"
2023,531470012,"TECHN","zemní plyn"
2023,531470082,"TECHN","zemní plyn"
2023,531500882,"TECHN","zemní plyn"
2023,600520653,"TECHN","zemní plyn"
2023,600838011,"TECHN","propan, butan a jejich směsi"
2023,601100271,"TECHN","zemní plyn"
2023,601520093,"TECHN","zemní plyn"
2023,601528861,"TECHN","zemní plyn"
2023,601528873,"TECHN","zemní plyn"
2023,601540011,"TECHN","zemní plyn"
2023,602120041,"TECHN","zemní plyn"
2023,602120811,"TECHN","zemní plyn"
2023,602530013,"TECHN","propan, butan a jejich směsi"
2023,602860091,"TECHN","zemní plyn"
2023,604610033,"TECHN","propan, butan a jejich směsi"
2023,605010073,"TECHN","zemní plyn"
2023,605310013,"TECHN","zemní plyn"
2023,605430013,"TECHN","dřevní biomasa"
2023,605600023,"TECHN","zemní plyn"
2023,606370421,"TECHN","zemní plyn"
2023,606660013,"TECHN","zemní plyn"
2023,606660033,"TECHN","zemní plyn"
2023,606970381,"TECHN","zemní plyn"
2023,607040013,"TECHN","bioplyn"
2023,607308211,"TECHN","zemní plyn"
2023,607390043,"TECHN","zemní plyn"
2023,607398131,"TECHN","zemní plyn"
2023,607741561,"TECHN","zemní plyn"
2023,608040781,"TECHN","zemní plyn"
2023,608328021,"TECHN","zemní plyn"
2023,609048021,"TECHN","zemní plyn"
2023,609220033,"TECHN","zemní plyn"
2023,609220033,"TECHN","propan, butan a jejich směsi"
2023,609978181,"TECHN","zemní plyn"
2023,609978203,"TECHN","zemní plyn"
2023,610008311,"TECHN","zemní plyn"
2023,610008311,"TECHN","plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
2023,610100042,"TECHN","zemní plyn"
2023,610100242,"TECHN","zemní plyn"
2023,610170072,"TECHN","zemní plyn"
2023,610201652,"TECHN","zemní plyn"
2023,610201802,"TECHN","zemní plyn"
2023,610201882,"TECHN","zemní plyn"
2023,610270372,"TECHN","zemní plyn"
2023,610300202,"TECHN","dřevotříska, překližka, dřevovláknitá deska nebo jiné lepené dřevo"
2023,610300372,"TECHN","zemní plyn"
2023,610400552,"TECHN","zemní plyn"
2023,610400862,"TECHN","zemní plyn"
2023,610470132,"TECHN","zemní plyn"
2023,610500412,"TECHN","zemní plyn"
2023,610500482,"TECHN","zemní plyn"
2023,610501072,"TECHN","zemní plyn"
2023,610501232,"TECHN","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,610501982,"TECHN","zemní plyn"
2023,610502092,"TECHN","dřevní biomasa"
2023,610571352,"TECHN","zemní plyn"
2023,610600012,"TECHN","zemní plyn"
2023,610708322,"TECHN","zemní plyn"
2023,610800412,"TECHN","plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
2023,610800432,"TECHN","plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
2023,610900322,"TECHN","zemní plyn"
2023,610900412,"TECHN","zemní plyn"
2023,611000352,"TECHN","zemní plyn"
2023,611001062,"TECHN","zemní plyn"
2023,611020031,"TECHN","zemní plyn"
2023,611070042,"TECHN","dřevní biomasa"
2023,611070302,"TECHN","bioplyn"
2023,611070382,"TECHN","propan, butan a jejich směsi"
2023,611151212,"TECHN","zemní plyn"
2023,611170172,"TECHN","zemní plyn"
2023,611260221,"TECHN","zemní plyn"
2023,611260781,"TECHN","zemní plyn"
2023,611270092,"TECHN","bioplyn"
2023,611300392,"TECHN","zemní plyn"
2023,611301292,"TECHN","zemní plyn"
2023,611305622,"TECHN","zemní plyn"
2023,611307102,"TECHN","zemní plyn"
2023,611307372,"TECHN","zemní plyn"
2023,611307602,"TECHN","bioplyn"
2023,611309552,"TECHN","zemní plyn"
2023,611400282,"TECHN","zemní plyn"
2023,611401022,"TECHN","dřevní biomasa"
2023,611401512,"TECHN","zemní plyn"
2023,611401522,"TECHN","propan, butan a jejich směsi"
2023,611470162,"TECHN","propan, butan a jejich směsi"
2023,611480081,"TECHN","zemní plyn"
2023,611480851,"TECHN","zemní plyn"
2023,611500052,"TECHN","zemní plyn"
2023,611500232,"TECHN","zemní plyn"
2023,611500262,"TECHN","zemní plyn"
2023,611500482,"TECHN","zemní plyn"
2023,611500712,"TECHN","plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
2023,611500732,"TECHN","zemní plyn"
2023,611500832,"TECHN","zemní plyn"
2023,611500862,"TECHN","zemní plyn"
2023,611502472,"TECHN","zemní plyn"
2023,611502622,"TECHN","zemní plyn"
2023,612110033,"TECHN","zemní plyn"
2023,612140541,"TECHN","zemní plyn"
2023,612170381,"TECHN","zemní plyn"
2023,612280163,"TECHN","zemní plyn"
2023,612400131,"TECHN","zemní plyn"
2023,612400871,"TECHN","zemní plyn"
2023,612400871,"TECHN","koks"
2023,612750033,"TECHN","koks"
2023,612760023,"TECHN","zemní plyn"
2023,612760281,"TECHN","zemní plyn"
2023,613160103,"TECHN","zemní plyn"
2023,613160271,"TECHN","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,613168053,"TECHN","zemní plyn"
2023,613580521,"TECHN","zemní plyn"
2023,613580571,"TECHN","zemní plyn"
2023,614070501,"TECHN","generátorový plyn, vč. produktů zplyňování rafinérských zbytků, apod."
2023,614070501,"TECHN","zemní plyn"
2023,614270021,"TECHN","dřevní biomasa"
2023,614388103,"TECHN","propan, butan a jejich směsi"
2023,614990021,"TECHN","zemní plyn"
2023,616950251,"TECHN","zemní plyn"
2023,617270113,"TECHN","zemní plyn"
2023,617840413,"TECHN","bioplyn"
2023,617860033,"TECHN","zemní plyn"
2023,618628071,"TECHN","zemní plyn"
2023,618628071,"TECHN","koks"
2023,619450541,"TECHN","zemní plyn"
2023,619968113,"TECHN","zemní plyn"
2023,620100982,"TECHN","zemní plyn"
2023,620102112,"TECHN","zemní plyn"
2023,620102202,"TECHN","zemní plyn"
2023,620170032,"TECHN","zemní plyn"
2023,620170182,"TECHN","zemní plyn"
2023,620170402,"TECHN","zemní plyn"
2023,620201002,"TECHN","zemní plyn"
2023,620201032,"TECHN","zemní plyn"
2023,620201422,"TECHN","zemní plyn"
2023,620202202,"TECHN","zemní plyn"
2023,620202212,"TECHN","zemní plyn"
2023,620202322,"TECHN","zemní plyn"
2023,620202502,"TECHN","zemní plyn"
2023,620230072,"TECHN","zemní plyn"
2023,620271012,"TECHN","zemní plyn"
2023,620308542,"TECHN","zemní plyn"
2023,620308762,"TECHN","zemní plyn"
2023,620309462,"TECHN","zemní plyn"
2023,620310052,"TECHN","zemní plyn"
2023,620313802,"TECHN","plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
2023,620313812,"TECHN","zemní plyn"
2023,620313842,"TECHN","zemní plyn"
2023,620314442,"TECHN","zemní plyn"
2023,620315282,"TECHN","zemní plyn"
2023,620315312,"TECHN","zemní plyn"
2023,620315682,"TECHN","zemní plyn"
2023,620370422,"TECHN","zemní plyn"
2023,620370722,"TECHN","nafta"
2023,620371302,"TECHN","zemní plyn"
2023,620400082,"TECHN","zemní plyn"
2023,620400092,"TECHN","propan, butan a jejich směsi"
2023,620400652,"TECHN","propan, butan a jejich směsi"
2023,620401762,"TECHN","zemní plyn"
2023,620402112,"TECHN","nafta"
2023,620402662,"TECHN","zemní plyn"
2023,620470202,"TECHN","zemní plyn"
2023,620470392,"TECHN","zemní plyn"
2023,620500132,"TECHN","zemní plyn"
2023,620500852,"TECHN","zemní plyn"
2023,620590583,"TECHN","zemní plyn"
2023,620600722,"TECHN","zemní plyn"
2023,620600912,"TECHN","dřevní biomasa"
2023,620601652,"TECHN","zemní plyn"
2023,620601852,"TECHN","zemní plyn"
2023,620670022,"TECHN","zemní plyn"
2023,620670221,"TECHN","zemní plyn"
2023,620670282,"TECHN","zemní plyn"
2023,620670322,"TECHN","zemní plyn"
2023,620670332,"TECHN","zemní plyn"
2023,620700022,"TECHN","zemní plyn"
2023,620700102,"TECHN","zemní plyn"
2023,620701362,"TECHN","zemní plyn"
2023,620701472,"TECHN","zemní plyn"
2023,620701742,"TECHN","zemní plyn"
2023,620710123,"TECHN","zemní plyn"
2023,620760601,"TECHN","zemní plyn"
2023,620870042,"TECHN","zemní plyn"
2023,620900132,"TECHN","zemní plyn"
2023,621001172,"TECHN","zemní plyn"
2023,621070252,"TECHN","zemní plyn"
2023,621070262,"TECHN","zemní plyn"
2023,621070332,"TECHN","zemní plyn"
2023,621100321,"TECHN","zemní plyn"
2023,621100321,"TECHN","hnědé uhlí prachové"
2023,621200092,"TECHN","zemní plyn"
2023,621200512,"TECHN","zemní plyn"
2023,621200642,"TECHN","zemní plyn"
2023,621220011,"TECHN","zemní plyn"
2023,621220013,"TECHN","zemní plyn"
2023,621270112,"TECHN","zemní plyn"
2023,621300062,"TECHN","zemní plyn"
2023,621380013,"TECHN","zemní plyn"
2023,621380041,"TECHN","zemní plyn"
2023,621380053,"TECHN","zemní plyn"
2023,621400392,"TECHN","zemní plyn"
2023,621500492,"TECHN","zemní plyn"
2023,621520013,"TECHN","zemní plyn"
2023,621570012,"TECHN","zemní plyn"
2023,621600931,"TECHN","propan, butan a jejich směsi"
2023,621680071,"TECHN","zemní plyn"
2023,621688011,"TECHN","dřevní biomasa"
2023,621688011,"TECHN","zemní plyn"
2023,621700492,"TECHN","zemní plyn"
2023,621750201,"TECHN","zemní plyn"
2023,621750203,"TECHN","zemní plyn"
2023,621801042,"TECHN","skládkový plyn"
2023,621870102,"TECHN","bioplyn"
2023,621870142,"TECHN","zemní plyn"
2023,621900262,"TECHN","zemní plyn"
2023,621900442,"TECHN","zemní plyn"
2023,621900832,"TECHN","zemní plyn"
2023,621901272,"TECHN","zemní plyn"
2023,621970092,"TECHN","zemní plyn"
2023,622012912,"TECHN","zemní plyn"
2023,622018252,"TECHN","zemní plyn"
2023,622031302,"TECHN","bioplyn"
2023,622050193,"TECHN","zemní plyn"
2023,622058011,"TECHN","zemní plyn"
2023,622070402,"TECHN","zemní plyn"
2023,622070452,"TECHN","zemní plyn"
2023,622070552,"TECHN","zemní plyn"
2023,622070562,"TECHN","zemní plyn"
2023,622070572,"TECHN","zemní plyn"
2023,622170282,"TECHN","zemní plyn"
2023,622220023,"TECHN","zemní plyn"
2023,622220103,"TECHN","zemní plyn"
2023,622221161,"TECHN","zemní plyn"
2023,622340521,"TECHN","zemní plyn"
2023,622480101,"TECHN","zemní plyn"
2023,622650031,"TECHN","koks"
2023,622650031,"TECHN","zemní plyn"
2023,622650031,"TECHN","bioplyn"
2023,622658131,"TECHN","bioplyn"
2023,622658141,"TECHN","bioplyn"
2023,622840021,"TECHN","zemní plyn"
2023,623010561,"TECHN","zemní plyn"
2023,623080411,"TECHN","zemní plyn"
2023,623080571,"TECHN","zemní plyn"
2023,623080701,"TECHN","zemní plyn"
2023,623160053,"TECHN","jiný druh biomasy"
2023,623160053,"TECHN","zemní plyn"
2023,623160711,"TECHN","zemní plyn"
2023,623160961,"TECHN","zemní plyn"
2023,623450053,"TECHN","zemní plyn"
2023,623480033,"TECHN","propan, butan a jejich směsi"
2023,623660023,"TECHN","bioplyn"
2023,624050013,"TECHN","zemní plyn"
2023,624100031,"TECHN","hnědé uhlí prachové"
2023,624100031,"TECHN","odpad"
2023,624100031,"TECHN","zemní plyn"
2023,624400491,"TECHN","zemní plyn"
2023,624580323,"TECHN","zemní plyn"
2023,624630043,"TECHN","zemní plyn"
2023,624920731,"TECHN","zemní plyn"
2023,625140101,"TECHN","zemní plyn"
2023,625398131,"TECHN","zemní plyn"
2023,625398131,"TECHN","plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
2023,625580013,"TECHN","propan, butan a jejich směsi"
2023,625581061,"TECHN","zemní plyn"
2023,625590131,"TECHN","zemní plyn"
2023,625960033,"TECHN","zemní plyn"
2023,625960901,"TECHN","zemní plyn"
2023,625968153,"TECHN","zemní plyn"
2023,626988031,"TECHN","zemní plyn"
2023,627470061,"TECHN","koks"
2023,627470061,"TECHN","zemní plyn"
2023,627490063,"TECHN","zemní plyn"
2023,627660011,"TECHN","zemní plyn"
2023,627880201,"TECHN","zemní plyn"
2023,627960251,"TECHN","zemní plyn"
2023,627960711,"TECHN","zemní plyn"
2023,627963423,"TECHN","dřevní biomasa"
2023,628370211,"TECHN","propan, butan a jejich směsi"
2023,628370211,"TECHN","plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
2023,628821221,"TECHN","zemní plyn"
2023,628958113,"TECHN","zemní plyn"
2023,629330013,"TECHN","propan, butan a jejich směsi"
2023,629550961,"TECHN","zemní plyn"
2023,629830013,"TECHN","zemní plyn"
2023,630080023,"TECHN","zemní plyn"
2023,630250013,"TECHN","propan, butan a jejich směsi"
2023,630450013,"TECHN","zemní plyn"
2023,630858081,"TECHN","zemní plyn"
2023,631948093,"TECHN","zemní plyn"
2023,632140411,"TECHN","zemní plyn"
2023,632521293,"TECHN","zemní plyn"
2023,633350301,"TECHN","plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
2023,633380013,"TECHN","nafta"
2023,633380641,"TECHN","zemní plyn"
2023,633400051,"TECHN","zemní plyn"
2023,633400381,"TECHN","zemní plyn"
2023,633460061,"TECHN","zemní plyn"
2023,633460231,"TECHN","zemní plyn"
2023,633710063,"TECHN","zemní plyn"
2023,633818311,"TECHN","zemní plyn"
2023,633960771,"TECHN","zemní plyn"
2023,634250013,"TECHN","zemní plyn"
2023,634280843,"TECHN","zemní plyn"
2023,634340441,"TECHN","zemní plyn"
2023,634718423,"TECHN","zemní plyn"
2023,634950123,"TECHN","zemní plyn"
2023,634950163,"TECHN","nafta"
