"ROK","ICP","TYP","FUEL_NAME"
2023,119811282,"SPAL","zemní plyn"
2023,119811302,"SPAL","zemní plyn"
2023,119811312,"SPAL","zemní plyn"
2023,119811332,"SPAL","zemní plyn"
2023,119811352,"SPAL","zemní plyn"
2023,119811362,"SPAL","zemní plyn"
2023,119811382,"SPAL","zemní plyn"
2023,119811392,"SPAL","zemní plyn"
2023,119811402,"SPAL","zemní plyn"
2023,119811412,"SPAL","zemní plyn"
2023,119811422,"SPAL","zemní plyn"
2023,119811432,"SPAL","zemní plyn"
2023,119811442,"SPAL","zemní plyn"
2023,119811452,"SPAL","zemní plyn"
2023,119811462,"SPAL","zemní plyn"
2023,119811492,"SPAL","zemní plyn"
2023,119811502,"SPAL","zemní plyn"
2023,119811522,"SPAL","zemní plyn"
2023,119811532,"SPAL","zemní plyn"
2023,119811542,"SPAL","zemní plyn"
2023,119811552,"SPAL","zemní plyn"
2023,119811562,"SPAL","zemní plyn"
2023,119811572,"SPAL","zemní plyn"
2023,119811582,"SPAL","zemní plyn"
2023,119811592,"SPAL","zemní plyn"
2023,119811602,"SPAL","zemní plyn"
2023,119811612,"SPAL","zemní plyn"
2023,119811632,"SPAL","zemní plyn"
2023,119811642,"SPAL","zemní plyn"
2023,119811652,"SPAL","zemní plyn"
2023,119811662,"SPAL","zemní plyn"
2023,119811672,"SPAL","zemní plyn"
2023,119811692,"SPAL","zemní plyn"
2023,119811732,"SPAL","zemní plyn"
2023,119811742,"SPAL","zemní plyn"
2023,119811752,"SPAL","zemní plyn"
2023,119811782,"SPAL","zemní plyn"
2023,119811792,"SPAL","zemní plyn"
2023,119811802,"SPAL","zemní plyn"
2023,119812042,"SPAL","nafta"
2023,119812042,"SPAL","zemní plyn"
2023,119812322,"SPAL","zemní plyn"
2023,119812332,"SPAL","nafta"
2023,119812382,"SPAL","zemní plyn"
2023,119812452,"SPAL","nafta"
2023,119812462,"SPAL","nafta"
2023,119812472,"SPAL","nafta"
2023,119812542,"SPAL","zemní plyn"
2023,119812632,"SPAL","nafta"
2023,119812802,"SPAL","nafta"
2023,119813122,"SPAL","nafta"
2023,119813262,"SPAL","nafta"
2023,119813302,"SPAL","zemní plyn"
2023,119813322,"SPAL","zemní plyn"
2023,119813332,"SPAL","zemní plyn"
2023,119813372,"SPAL","zemní plyn"
2023,119813382,"SPAL","zemní plyn"
2023,119813392,"SPAL","nafta"
2023,119813402,"SPAL","zemní plyn"
2023,119813422,"SPAL","zemní plyn"
2023,119813432,"SPAL","nafta"
2023,119813502,"SPAL","zemní plyn"
2023,119813512,"SPAL","zemní plyn"
2023,119813562,"SPAL","zemní plyn"
2023,119813742,"SPAL","zemní plyn"
2023,119813822,"SPAL","zemní plyn"
2023,119813832,"SPAL","zemní plyn"
2023,119813912,"SPAL","zemní plyn"
2023,119813922,"SPAL","zemní plyn"
2023,119813972,"SPAL","zemní plyn"
2023,119814402,"SPAL","nafta"
2023,119814412,"SPAL","nafta"
2023,119814422,"SPAL","nafta"
2023,119814432,"SPAL","nafta"
2023,119814442,"SPAL","nafta"
2023,119814462,"SPAL","nafta"
2023,119814642,"SPAL","zemní plyn"
2023,119814652,"SPAL","zemní plyn"
2023,119814662,"SPAL","zemní plyn"
2023,210100922,"SPAL","zemní plyn"
2023,210101012,"SPAL","zemní plyn"
2023,210101562,"SPAL","zemní plyn"
2023,210101742,"SPAL","zemní plyn"
2023,210102042,"SPAL","zemní plyn"
2023,210102752,"SPAL","zemní plyn"
2023,210103622,"SPAL","zemní plyn"
2023,210104402,"SPAL","zemní plyn"
2023,210104672,"SPAL","zemní plyn"
2023,210105662,"SPAL","propan, butan a jejich směsi"
2023,210106072,"SPAL","zemní plyn"
2023,210106092,"SPAL","zemní plyn"
2023,210106132,"SPAL","zemní plyn"
2023,210106912,"SPAL","hnědé uhlí tříděné"
2023,210107142,"SPAL","propan, butan a jejich směsi"
2023,210107692,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,210107932,"SPAL","bioplyn"
2023,210144532,"SPAL","nafta"
2023,210144532,"SPAL","zemní plyn"
2023,210144802,"SPAL","zemní plyn"
2023,210170022,"SPAL","zemní plyn"
2023,210170432,"SPAL","bioplyn"
2023,210170442,"SPAL","zemní plyn"
2023,210170452,"SPAL","zemní plyn"
2023,210170472,"SPAL","hnědé uhlí tříděné"
2023,210170512,"SPAL","zemní plyn"
2023,210170542,"SPAL","zemní plyn"
2023,210200132,"SPAL","zemní plyn"
2023,210200162,"SPAL","zemní plyn"
2023,210200312,"SPAL","nafta"
2023,210200312,"SPAL","zemní plyn"
2023,210200352,"SPAL","zemní plyn"
2023,210200392,"SPAL","zemní plyn"
2023,210200412,"SPAL","zemní plyn"
2023,210200432,"SPAL","zemní plyn"
2023,210200452,"SPAL","zemní plyn"
2023,210200592,"SPAL","zemní plyn"
2023,210200782,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,210200902,"SPAL","zemní plyn"
2023,210200982,"SPAL","zemní plyn"
2023,210202272,"SPAL","bioplyn"
2023,210202292,"SPAL","zemní plyn"
2023,210202452,"SPAL","plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
2023,210202522,"SPAL","propan, butan a jejich směsi"
2023,210202762,"SPAL","jiný druh biomasy"
2023,210202992,"SPAL","nafta"
2023,210270022,"SPAL","zemní plyn"
2023,210270082,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,210270122,"SPAL","nafta"
2023,210270122,"SPAL","zemní plyn"
2023,210270222,"SPAL","propan, butan a jejich směsi"
2023,210300142,"SPAL","zemní plyn"
2023,210300162,"SPAL","zemní plyn"
2023,210300172,"SPAL","zemní plyn"
2023,210300232,"SPAL","zemní plyn"
2023,210300302,"SPAL","zemní plyn"
2023,210300302,"SPAL","nafta"
2023,210300432,"SPAL","zemní plyn"
2023,210300612,"SPAL","zemní plyn"
2023,210300712,"SPAL","zemní plyn"
2023,210300732,"SPAL","zemní plyn"
2023,210300742,"SPAL","zemní plyn"
2023,210300752,"SPAL","zemní plyn"
2023,210300762,"SPAL","zemní plyn"
2023,210300782,"SPAL","zemní plyn"
2023,210300822,"SPAL","zemní plyn"
2023,210300842,"SPAL","zemní plyn"
2023,210300882,"SPAL","dřevní biomasa"
2023,210300902,"SPAL","zemní plyn"
2023,210301112,"SPAL","zemní plyn"
2023,210301132,"SPAL","zemní plyn"
2023,210301412,"SPAL","zemní plyn"
2023,210304442,"SPAL","zemní plyn"
2023,210304462,"SPAL","zemní plyn"
2023,210304462,"SPAL","nafta"
2023,210304492,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,210304492,"SPAL","zemní plyn"
2023,210304542,"SPAL","zemní plyn"
2023,210304552,"SPAL","zemní plyn"
2023,210304562,"SPAL","zemní plyn"
2023,210304672,"SPAL","zemní plyn"
2023,210304672,"SPAL","nafta"
2023,210304722,"SPAL","nafta"
2023,210370042,"SPAL","propan, butan a jejich směsi"
2023,210370042,"SPAL","zemní plyn"
2023,210370142,"SPAL","nafta"
2023,210370142,"SPAL","zemní plyn"
2023,210370232,"SPAL","zemní plyn"
2023,210370232,"SPAL","nafta"
2023,210370272,"SPAL","propan, butan a jejich směsi"
2023,210370292,"SPAL","zemní plyn"
2023,210370302,"SPAL","nafta"
2023,210370662,"SPAL","zemní plyn"
2023,210370772,"SPAL","zemní plyn"
2023,210370802,"SPAL","zemní plyn"
2023,210400122,"SPAL","zemní plyn"
2023,210400132,"SPAL","zemní plyn"
2023,210400172,"SPAL","zemní plyn"
2023,210400182,"SPAL","zemní plyn"
2023,210400192,"SPAL","zemní plyn"
2023,210400202,"SPAL","zemní plyn"
2023,210400222,"SPAL","nafta"
2023,210400372,"SPAL","zemní plyn"
2023,210400412,"SPAL","zemní plyn"
2023,210400452,"SPAL","hnědé uhlí tříděné"
2023,210400552,"SPAL","zemní plyn"
2023,210400562,"SPAL","zemní plyn"
2023,210400742,"SPAL","zemní plyn"
2023,210400762,"SPAL","zemní plyn"
2023,210440622,"SPAL","zemní plyn"
2023,210470052,"SPAL","zemní plyn"
2023,210470132,"SPAL","nafta"
2023,210500042,"SPAL","zemní plyn"
2023,210500062,"SPAL","zemní plyn"
2023,210500362,"SPAL","zemní plyn"
2023,210500702,"SPAL","zemní plyn"
2023,210500762,"SPAL","zemní plyn"
2023,210500922,"SPAL","hnědé uhlí tříděné"
2023,210500992,"SPAL","zemní plyn"
2023,210501002,"SPAL","nafta"
2023,210501002,"SPAL","zemní plyn"
2023,210501212,"SPAL","propan, butan a jejich směsi"
2023,210501232,"SPAL","zemní plyn"
2023,210501252,"SPAL","zemní plyn"
2023,210501382,"SPAL","zemní plyn"
2023,210502382,"SPAL","zemní plyn"
2023,210502692,"SPAL","zemní plyn"
2023,210503002,"SPAL","zemní plyn"
2023,210503072,"SPAL","zemní plyn"
2023,210503252,"SPAL","nafta"
2023,210503452,"SPAL","nafta"
2023,210503612,"SPAL","zemní plyn"
2023,210503852,"SPAL","zemní plyn"
2023,210504152,"SPAL","zemní plyn"
2023,210557172,"SPAL","skládkový plyn"
2023,210557262,"SPAL","propan, butan a jejich směsi"
2023,210557272,"SPAL","zemní plyn"
2023,210557422,"SPAL","zemní plyn"
2023,210557562,"SPAL","nafta"
2023,210557972,"SPAL","nafta"
2023,210558162,"SPAL","zemní plyn"
2023,210558762,"SPAL","zemní plyn"
2023,210558962,"SPAL","zemní plyn"
2023,210559792,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,210559842,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,210570122,"SPAL","zemní plyn"
2023,210570342,"SPAL","zemní plyn"
2023,210570342,"SPAL","nafta"
2023,210570482,"SPAL","bioplyn"
2023,210570512,"SPAL","zemní plyn"
2023,210570802,"SPAL","zemní plyn"
2023,210570812,"SPAL","zemní plyn"
2023,210570822,"SPAL","zemní plyn"
2023,210570832,"SPAL","zemní plyn"
2023,210570842,"SPAL","zemní plyn"
2023,210570852,"SPAL","nafta"
2023,210570942,"SPAL","nafta"
2023,210600012,"SPAL","zemní plyn"
2023,210600142,"SPAL","zemní plyn"
2023,210600182,"SPAL","zemní plyn"
2023,210600322,"SPAL","zemní plyn"
2023,210600352,"SPAL","zemní plyn"
2023,210600522,"SPAL","zemní plyn"
2023,210620062,"SPAL","zemní plyn"
2023,210620952,"SPAL","dřevní biomasa"
2023,210621032,"SPAL","zemní plyn"
2023,210670092,"SPAL","zemní plyn"
2023,210700092,"SPAL","plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
2023,210700102,"SPAL","zemní plyn"
2023,210700432,"SPAL","zemní plyn"
2023,210700452,"SPAL","bioplyn"
2023,210700532,"SPAL","zemní plyn"
2023,210770232,"SPAL","zemní plyn"
2023,210770292,"SPAL","zemní plyn"
2023,210800172,"SPAL","zemní plyn"
2023,210800482,"SPAL","zemní plyn"
2023,210800812,"SPAL","zemní plyn"
2023,210800912,"SPAL","zemní plyn"
2023,210800972,"SPAL","zemní plyn"
2023,210801342,"SPAL","zemní plyn"
2023,210801352,"SPAL","zemní plyn"
2023,210801962,"SPAL","zemní plyn"
2023,210802102,"SPAL","zemní plyn"
2023,210802312,"SPAL","zemní plyn"
2023,210802442,"SPAL","zemní plyn"
2023,210802452,"SPAL","zemní plyn"
2023,210802452,"SPAL","nafta"
2023,210802732,"SPAL","zemní plyn"
2023,210812012,"SPAL","zemní plyn"
2023,210812012,"SPAL","nafta"
2023,210842522,"SPAL","bioplyn"
2023,210870062,"SPAL","zemní plyn"
2023,210870102,"SPAL","zemní plyn"
2023,210870242,"SPAL","zemní plyn"
2023,210900132,"SPAL","zemní plyn"
2023,210900212,"SPAL","zemní plyn"
2023,210900272,"SPAL","nafta"
2023,210900272,"SPAL","zemní plyn"
2023,210900592,"SPAL","zemní plyn"
2023,210901142,"SPAL","zemní plyn"
2023,210901212,"SPAL","zemní plyn"
2023,210901212,"SPAL","kalový plyn"
2023,210901392,"SPAL","zemní plyn"
2023,210901492,"SPAL","zemní plyn"
2023,210901702,"SPAL","nafta"
2023,210901782,"SPAL","zemní plyn"
2023,210901892,"SPAL","nafta"
2023,210901892,"SPAL","zemní plyn"
2023,210902052,"SPAL","nafta"
2023,210902152,"SPAL","nafta"
2023,210902182,"SPAL","zemní plyn"
2023,210902302,"SPAL","zemní plyn"
2023,210902322,"SPAL","zemní plyn"
2023,210902452,"SPAL","zemní plyn"
2023,210902592,"SPAL","dřevní biomasa"
2023,210902602,"SPAL","dřevní biomasa"
2023,210902922,"SPAL","zemní plyn"
2023,210902942,"SPAL","zemní plyn"
2023,210902992,"SPAL","zemní plyn"
2023,210903002,"SPAL","zemní plyn"
2023,210903022,"SPAL","zemní plyn"
2023,210903022,"SPAL","nafta"
2023,210903192,"SPAL","zemní plyn"
2023,210903202,"SPAL","zemní plyn"
2023,210903282,"SPAL","zemní plyn"
2023,210903292,"SPAL","zemní plyn"
2023,210970092,"SPAL","zemní plyn"
2023,210970122,"SPAL","zemní plyn"
2023,211000022,"SPAL","zemní plyn"
2023,211000072,"SPAL","nafta"
2023,211000142,"SPAL","zemní plyn"
2023,211000262,"SPAL","nafta"
2023,211000262,"SPAL","zemní plyn"
2023,211000272,"SPAL","zemní plyn"
2023,211000312,"SPAL","hnědé uhlí tříděné"
2023,211000312,"SPAL","dřevní biomasa"
2023,211000342,"SPAL","zemní plyn"
2023,211000422,"SPAL","zemní plyn"
2023,211000472,"SPAL","zemní plyn"
2023,211000542,"SPAL","bylinná biomasa (sláma, apod.)"
2023,211000582,"SPAL","zemní plyn"
2023,211000692,"SPAL","zemní plyn"
2023,211000792,"SPAL","zemní plyn"
2023,211000882,"SPAL","zemní plyn"
2023,211000892,"SPAL","zemní plyn"
2023,211000952,"SPAL","zemní plyn"
2023,211001052,"SPAL","zemní plyn"
2023,211001082,"SPAL","zemní plyn"
2023,211001242,"SPAL","zemní plyn"
2023,211001282,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,211001362,"SPAL","skládkový plyn"
2023,211001372,"SPAL","zemní plyn"
2023,211001372,"SPAL","bioplyn"
2023,211001502,"SPAL","nafta"
2023,211001522,"SPAL","nafta"
2023,211001522,"SPAL","zemní plyn"
2023,211001542,"SPAL","zemní plyn"
2023,211001632,"SPAL","zemní plyn"
2023,211001752,"SPAL","bioplyn"
2023,211001762,"SPAL","zemní plyn"
2023,211001792,"SPAL","zemní plyn"
2023,211002182,"SPAL","nafta"
2023,211002212,"SPAL","zemní plyn"
2023,211002322,"SPAL","zemní plyn"
2023,211070022,"SPAL","zemní plyn"
2023,211070162,"SPAL","zemní plyn"
2023,211070332,"SPAL","zemní plyn"
2023,211070332,"SPAL","nafta"
2023,211070352,"SPAL","zemní plyn"
2023,211070352,"SPAL","nafta"
2023,211070562,"SPAL","bioplyn"
2023,211070622,"SPAL","zemní plyn"
2023,211100292,"SPAL","nafta"
2023,211100452,"SPAL","zemní plyn"
2023,211100602,"SPAL","nafta"
2023,211100602,"SPAL","zemní plyn"
2023,211100652,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,211170062,"SPAL","nafta"
2023,211170112,"SPAL","zemní plyn"
2023,211170132,"SPAL","zemní plyn"
2023,211170272,"SPAL","nafta"
2023,211200012,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,211200282,"SPAL","propan, butan a jejich směsi"
2023,211200402,"SPAL","zemní plyn"
2023,211200562,"SPAL","zemní plyn"
2023,211200642,"SPAL","hnědé uhlí tříděné"
2023,211200762,"SPAL","zemní plyn"
2023,211200932,"SPAL","zemní plyn"
2023,211200952,"SPAL","bioplyn"
2023,211201072,"SPAL","zemní plyn"
2023,211201182,"SPAL","bioplyn"
2023,211201182,"SPAL","zemní plyn"
2023,211201282,"SPAL","zemní plyn"
2023,211201282,"SPAL","nafta"
2023,211201402,"SPAL","zemní plyn"
2023,211201622,"SPAL","hnědé uhlí tříděné"
2023,211201692,"SPAL","zemní plyn"
2023,211201922,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,211202342,"SPAL","nafta"
2023,211270052,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,211270062,"SPAL","zemní plyn"
2023,211270132,"SPAL","dřevní biomasa"
2023,211270132,"SPAL","bylinná biomasa (sláma, apod.)"
2023,211270142,"SPAL","zemní plyn"
2023,211270192,"SPAL","nafta"
2023,211270192,"SPAL","plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
2023,211270192,"SPAL","bioplyn"
2023,211270262,"SPAL","zemní plyn"
2023,211270312,"SPAL","zemní plyn"
2023,211270462,"SPAL","zemní plyn"
2023,211270502,"SPAL","hnědé uhlí tříděné"
2023,211270522,"SPAL","zemní plyn"
2023,211270552,"SPAL","bioplyn"
2023,211300022,"SPAL","zemní plyn"
2023,211300062,"SPAL","zemní plyn"
2023,211300072,"SPAL","zemní plyn"
2023,211300322,"SPAL","zemní plyn"
2023,211300362,"SPAL","zemní plyn"
2023,211300472,"SPAL","zemní plyn"
2023,211300492,"SPAL","zemní plyn"
2023,211300562,"SPAL","zemní plyn"
2023,211300602,"SPAL","zemní plyn"
2023,211300642,"SPAL","zemní plyn"
2023,211300692,"SPAL","zemní plyn"
2023,211300892,"SPAL","zemní plyn"
2023,211370022,"SPAL","zemní plyn"
2023,211370152,"SPAL","zemní plyn"
2023,211400012,"SPAL","plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
2023,211400042,"SPAL","zemní plyn"
2023,211400042,"SPAL","nafta"
2023,211400092,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,211400092,"SPAL","zemní plyn"
2023,211400112,"SPAL","zemní plyn"
2023,211400132,"SPAL","dřevní biomasa"
2023,211400282,"SPAL","zemní plyn"
2023,211400402,"SPAL","zemní plyn"
2023,211400422,"SPAL","propan, butan a jejich směsi"
2023,211400752,"SPAL","zemní plyn"
2023,211402102,"SPAL","propan, butan a jejich směsi"
2023,211402452,"SPAL","nafta"
2023,211402492,"SPAL","zemní plyn"
2023,211402552,"SPAL","nafta"
2023,211470112,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,211500302,"SPAL","nafta"
2023,211500382,"SPAL","zemní plyn"
2023,211500392,"SPAL","zemní plyn"
2023,211500412,"SPAL","zemní plyn"
2023,211500502,"SPAL","zemní plyn"
2023,211500562,"SPAL","plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
2023,211500772,"SPAL","zemní plyn"
2023,211501172,"SPAL","nafta"
2023,211501182,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,211501302,"SPAL","bioplyn"
2023,211501312,"SPAL","bioplyn"
2023,211501312,"SPAL","zemní plyn"
2023,211501572,"SPAL","zemní plyn"
2023,211501672,"SPAL","zemní plyn"
2023,211501892,"SPAL","zemní plyn"
2023,211501892,"SPAL","nafta"
2023,211502292,"SPAL","zemní plyn"
2023,211502302,"SPAL","nafta"
2023,211502402,"SPAL","zemní plyn"
2023,211502522,"SPAL","zemní plyn"
2023,211502642,"SPAL","zemní plyn"
2023,211502642,"SPAL","nafta"
2023,211511752,"SPAL","zemní plyn"
2023,211512342,"SPAL","zemní plyn"
2023,211512352,"SPAL","nafta"
2023,211512382,"SPAL","zemní plyn"
2023,211512522,"SPAL","zemní plyn"
2023,211512562,"SPAL","bioplyn"
2023,211570182,"SPAL","bioplyn"
2023,211570212,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,211570222,"SPAL","zemní plyn"
2023,211570232,"SPAL","nafta"
2023,211570612,"SPAL","nafta"
2023,211570612,"SPAL","zemní plyn"
2023,211600232,"SPAL","zemní plyn"
2023,211600292,"SPAL","zemní plyn"
2023,211600342,"SPAL","hnědé uhlí tříděné"
2023,211600822,"SPAL","zemní plyn"
2023,211670102,"SPAL","zemní plyn"
2023,211670122,"SPAL","nafta"
2023,211670242,"SPAL","zemní plyn"
2023,211670252,"SPAL","zemní plyn"
2023,211670282,"SPAL","zemní plyn"
2023,211670292,"SPAL","zemní plyn"
2023,211700322,"SPAL","zemní plyn"
2023,211700332,"SPAL","zemní plyn"
2023,211700512,"SPAL","zemní plyn"
2023,211700602,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,211801242,"SPAL","zemní plyn"
2023,211801262,"SPAL","dřevní biomasa"
2023,211801372,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,211801512,"SPAL","zemní plyn"
2023,211801532,"SPAL","zemní plyn"
2023,211801922,"SPAL","hnědé uhlí tříděné"
2023,211802022,"SPAL","zemní plyn"
2023,211802832,"SPAL","zemní plyn"
2023,211802842,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,211803152,"SPAL","zemní plyn"
2023,211803152,"SPAL","nafta"
2023,211803162,"SPAL","nafta"
2023,211803162,"SPAL","zemní plyn"
2023,211870022,"SPAL","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
2023,211870212,"SPAL","zemní plyn"
2023,211870272,"SPAL","bioplyn"
2023,211900142,"SPAL","zemní plyn"
2023,211900162,"SPAL","zemní plyn"
2023,211900182,"SPAL","zemní plyn"
2023,211900642,"SPAL","zemní plyn"
2023,211900652,"SPAL","zemní plyn"
2023,211900662,"SPAL","nafta"
2023,211900662,"SPAL","zemní plyn"
2023,211900732,"SPAL","zemní plyn"
2023,211900742,"SPAL","zemní plyn"
2023,211900752,"SPAL","zemní plyn"
2023,211900792,"SPAL","zemní plyn"
2023,211900822,"SPAL","zemní plyn"
2023,211901612,"SPAL","zemní plyn"
2023,211901982,"SPAL","zemní plyn"
2023,211902002,"SPAL","zemní plyn"
2023,211902152,"SPAL","dřevní biomasa"
2023,211902152,"SPAL","bioplyn"
